NumeroControl,NombreCompleto,Promedio
2117v18614,Pedro  Hernandez,14
2117v18615,Emilio  Martinez,1
2117v18616,Pedro  Vite,60
2117v18617,Uriel de la cuz ,32
2117v18618,Uriel Sanchez,43
2117v18619,Uriel Ontiveros,83
2117v18620,Maria Sanchez,43
2117v18621,Emilio  Ontiveros,79
2117v18622,Pedro  Santos,9
2117v18623,Flor  Ontiveros,20
2117v18624,Abelardo  Santos,6
2117v18625,Ali  Bautista,93
2117v18626,Pedro  de la cuz ,87
2117v18627,Juan  Bautista,73
2117v18628,Laura Sanchez,1
2117v18629,Maria Martinez,100
2117v18630,Said  Martinez,100
2117v18631,Maria Ontiveros,34
2117v18632,Uriel Vite,71
2117v18633,Said  Bautista,83
2117v18634,Uriel Martinez,65
2117v18635,Said  Vite,52
2117v18636,Ali  Martinez,99
2117v18637,Abelardo  Vite,43
2117v18638,Uriel Matias,90
2117v18639,Ali  Martinez,97
2117v18640,Maria de la cuz ,59
2117v18641,Abelardo  Vite,81
2117v18642,Pedro  Vite,65
2117v18643,Pedro  Ontiveros,15
2117v18644,Emilio  Sanchez,1
2117v18645,Emilio  Matias,58
2117v18646,Uriel Martinez,18
2117v18647,Pedro  Martinez,22
2117v18648,Maria Hernandez,50
2117v18649,Maria Bautista,33
2117v18650,Abelardo  de la cuz ,94
2117v18651,Pedro  Vite,100
2117v18652,Juan  Hernandez,51
2117v18653,Ali  de la cuz ,11
2117v18654,Emilio  Ontiveros,77
2117v18655,Maria Vite,38
2117v18656,Uriel Mede ,29
2117v18657,Laura Santos,47
2117v18658,Said  Ontiveros,54
2117v18659,Flor  Martinez,81
2117v18660,Ali  Martinez,34
2117v18661,Emilio  Bautista,12
2117v18662,Flor  Ontiveros,82
2117v18663,Abelardo  Matias,62
2117v18664,Emilio  Vite,12
2117v18665,Flor  Hernandez,54
2117v18666,Said  Matias,36
2117v18667,Juan  Bautista,27
2117v18668,Flor  Martinez,72
2117v18669,Emilio  Vite,48
2117v18670,Juan  Hernandez,86
2117v18671,Pedro  Sanchez,36
2117v18672,Pedro  Vite,99
2117v18673,Maria Santos,14
2117v18674,Abelardo  Martinez,91
2117v18675,Maria Santos,52
2117v18676,Ali  Vite,87
2117v18677,Emilio  Mede ,60
2117v18678,Abelardo  Ontiveros,42
2117v18679,Laura Martinez,15
2117v18680,Pedro  Matias,86
2117v18681,Flor  Sanchez,23
2117v18682,Emilio  Martinez,14
2117v18683,Emilio  de la cuz ,51
2117v18684,Uriel de la cuz ,47
2117v18685,Flor  Vite,56
2117v18686,Juan  Mede ,57
2117v18687,Ali  Ontiveros,28
2117v18688,Abelardo  Vite,52
2117v18689,Pedro  Mede ,49
2117v18690,Uriel Sanchez,54
2117v18691,Juan  Sanchez,91
2117v18692,Emilio  Bautista,4
2117v18693,Maria Matias,38
2117v18694,Abelardo  Vite,55
2117v18695,Juan  Santos,34
2117v18696,Laura Ontiveros,84
2117v18697,Ali  Santos,25
2117v18698,Abelardo  Santos,51
2117v18699,Pedro  Matias,17
2117v18700,Maria Vite,36
2117v18701,Flor  Hernandez,54
2117v18702,Maria Vite,63
2117v18703,Abelardo  de la cuz ,88
2117v18704,Uriel Bautista,73
2117v18705,Juan  Vite,62
2117v18706,Abelardo  Hernandez,10
2117v18707,Said  Ontiveros,7
2117v18708,Ali  Matias,71
2117v18709,Emilio  Sanchez,38
2117v18710,Maria Mede ,35
2117v18711,Uriel Sanchez,1
2117v18712,Laura Mede ,7
2117v18713,Juan  Bautista,69
2117v18714,Pedro  Sanchez,77
2117v18715,Uriel Ontiveros,49
2117v18716,Abelardo  Sanchez,60
2117v18717,Said  Hernandez,83
2117v18718,Said  Hernandez,57
2117v18719,Pedro  Hernandez,4
2117v18720,Flor  Vite,27
2117v18721,Juan  Santos,54
2117v18722,Abelardo  Matias,52
2117v18723,Flor  Sanchez,29
2117v18724,Abelardo  Martinez,32
2117v18725,Emilio  de la cuz ,45
2117v18726,Flor  Hernandez,20
2117v18727,Flor  Matias,20
2117v18728,Emilio  Martinez,95
2117v18729,Uriel Santos,41
2117v18730,Juan  Sanchez,15
2117v18731,Uriel Mede ,78
2117v18732,Said  Matias,9
2117v18733,Pedro  de la cuz ,17
2117v18734,Abelardo  Santos,87
2117v18735,Said  Sanchez,99
2117v18736,Said  Matias,73
2117v18737,Abelardo  Bautista,33
2117v18738,Juan  Santos,94
2117v18739,Said  Vite,51
2117v18740,Emilio  de la cuz ,96
2117v18741,Said  Santos,58
2117v18742,Pedro  Hernandez,3
2117v18743,Pedro  Matias,75
2117v18744,Pedro  Matias,43
2117v18745,Flor  Hernandez,29
2117v18746,Ali  Matias,61
2117v18747,Said  de la cuz ,57
2117v18748,Uriel de la cuz ,26
2117v18749,Abelardo  Hernandez,82
2117v18750,Emilio  Ontiveros,31
2117v18751,Laura Mede ,8
2117v18752,Maria de la cuz ,14
2117v18753,Ali  Mede ,68
2117v18754,Ali  Ontiveros,31
2117v18755,Pedro  Martinez,5
2117v18756,Emilio  Ontiveros,60
2117v18757,Maria de la cuz ,22
2117v18758,Uriel Mede ,35
2117v18759,Maria Martinez,84
2117v18760,Maria de la cuz ,98
2117v18761,Abelardo  Mede ,54
2117v18762,Emilio  Sanchez,56
2117v18763,Juan  Sanchez,97
2117v18764,Emilio  de la cuz ,72
2117v18765,Pedro  Matias,59
2117v18766,Laura Santos,56
2117v18767,Juan  Matias,79
2117v18768,Uriel Sanchez,55
2117v18769,Flor  Vite,30
2117v18770,Laura Hernandez,69
2117v18771,Pedro  Bautista,48
2117v18772,Ali  Mede ,93
2117v18773,Juan  Santos,44
2117v18774,Ali  Ontiveros,98
2117v18775,Uriel Santos,73
2117v18776,Juan  Bautista,90
2117v18777,Abelardo  Hernandez,71
2117v18778,Juan  Bautista,76
2117v18779,Said  de la cuz ,78
2117v18780,Uriel Martinez,48
2117v18781,Maria Martinez,92
2117v18782,Said  de la cuz ,47
2117v18783,Uriel Bautista,25
2117v18784,Said  Sanchez,69
2117v18785,Said  de la cuz ,48
2117v18786,Laura de la cuz ,14
2117v18787,Maria Matias,66
2117v18788,Juan  Bautista,16
2117v18789,Uriel Sanchez,36
2117v18790,Maria Mede ,35
2117v18791,Flor  Mede ,55
2117v18792,Pedro  de la cuz ,15
2117v18793,Maria Bautista,55
2117v18794,Juan  Sanchez,85
2117v18795,Juan  Ontiveros,30
2117v18796,Maria Sanchez,50
2117v18797,Ali  Vite,33
2117v18798,Emilio  Vite,41
2117v18799,Ali  Bautista,11
2117v18800,Pedro  Ontiveros,87
2117v18801,Maria Bautista,53
2117v18802,Laura Bautista,9
2117v18803,Emilio  Mede ,38
2117v18804,Uriel Matias,14
2117v18805,Juan  Sanchez,90
2117v18806,Juan  Santos,46
2117v18807,Juan  Ontiveros,78
2117v18808,Emilio  Matias,9
2117v18809,Pedro  Mede ,46
2117v18810,Maria Sanchez,8
2117v18811,Said  Martinez,73
2117v18812,Flor  Martinez,10
2117v18813,Said  Hernandez,53
2117v18814,Flor  Vite,83
2117v18815,Abelardo  Bautista,90
2117v18816,Said  de la cuz ,100
2117v18817,Uriel Santos,47
2117v18818,Laura Hernandez,17
2117v18819,Said  Hernandez,99
2117v18820,Emilio  Santos,20
2117v18821,Laura Matias,52
2117v18822,Abelardo  Sanchez,82
2117v18823,Pedro  Matias,31
2117v18824,Abelardo  Bautista,52
2117v18825,Maria de la cuz ,26
2117v18826,Emilio  de la cuz ,96
2117v18827,Said  Mede ,34
2117v18828,Uriel Sanchez,35
2117v18829,Uriel Vite,48
2117v18830,Juan  Santos,73
2117v18831,Laura Martinez,30
2117v18832,Uriel Mede ,32
2117v18833,Flor  de la cuz ,96
2117v18834,Pedro  de la cuz ,94
2117v18835,Abelardo  Vite,71
2117v18836,Maria Sanchez,61
2117v18837,Said  Sanchez,71
2117v18838,Pedro  Vite,96
2117v18839,Abelardo  Sanchez,76
2117v18840,Emilio  Ontiveros,96
2117v18841,Emilio  Sanchez,65
2117v18842,Uriel Bautista,94
2117v18843,Uriel de la cuz ,20
2117v18844,Ali  Sanchez,63
2117v18845,Juan  Bautista,42
2117v18846,Ali  Mede ,12
2117v18847,Ali  Ontiveros,100
2117v18848,Juan  de la cuz ,47
2117v18849,Said  Sanchez,37
2117v18850,Laura Bautista,43
2117v18851,Maria de la cuz ,64
2117v18852,Abelardo  Sanchez,58
2117v18853,Uriel Ontiveros,2
2117v18854,Laura Bautista,84
2117v18855,Juan  Martinez,57
2117v18856,Ali  Ontiveros,83
2117v18857,Maria Matias,6
2117v18858,Abelardo  Ontiveros,32
2117v18859,Emilio  de la cuz ,36
2117v18860,Uriel Sanchez,81
2117v18861,Said  Hernandez,15
2117v18862,Uriel Ontiveros,91
2117v18863,Uriel Sanchez,23
2117v18864,Flor  Sanchez,17
2117v18865,Flor  Ontiveros,2
2117v18866,Abelardo  Martinez,9
2117v18867,Flor  Hernandez,72
2117v18868,Pedro  Matias,78
2117v18869,Ali  Santos,96
2117v18870,Maria Matias,3
2117v18871,Emilio  de la cuz ,81
2117v18872,Abelardo  Martinez,96
2117v18873,Juan  Martinez,77
2117v18874,Flor  Vite,2
2117v18875,Maria Mede ,47
2117v18876,Laura Santos,62
2117v18877,Pedro  Sanchez,25
2117v18878,Pedro  Bautista,52
2117v18879,Uriel Mede ,66
2117v18880,Maria Matias,84
2117v18881,Abelardo  Matias,11
2117v18882,Uriel Ontiveros,24
2117v18883,Pedro  Mede ,96
2117v18884,Laura de la cuz ,100
2117v18885,Maria Vite,19
2117v18886,Ali  Ontiveros,62
2117v18887,Pedro  Hernandez,78
2117v18888,Maria de la cuz ,99
2117v18889,Emilio  Santos,76
2117v18890,Flor  Martinez,20
2117v18891,Ali  Vite,2
2117v18892,Emilio  Matias,82
2117v18893,Uriel Ontiveros,42
2117v18894,Uriel Bautista,97
2117v18895,Emilio  Sanchez,18
2117v18896,Ali  Bautista,79
2117v18897,Maria Sanchez,95
2117v18898,Maria Ontiveros,82
2117v18899,Said  Vite,27
2117v18900,Abelardo  Bautista,87
2117v18901,Ali  Mede ,12
2117v18902,Laura Bautista,10
2117v18903,Emilio  Hernandez,77
2117v18904,Juan  Bautista,92
2117v18905,Pedro  Martinez,16
2117v18906,Uriel Hernandez,16
2117v18907,Laura Hernandez,50
2117v18908,Juan  Mede ,39
2117v18909,Ali  Sanchez,10
2117v18910,Abelardo  Vite,81
2117v18911,Maria Martinez,99
2117v18912,Pedro  Santos,80
2117v18913,Abelardo  Mede ,25
2117v18914,Juan  Matias,79
2117v18915,Uriel Mede ,38
2117v18916,Said  Martinez,75
2117v18917,Laura Sanchez,32
2117v18918,Laura Mede ,9
2117v18919,Ali  Santos,36
2117v18920,Pedro  Martinez,66
2117v18921,Juan  Hernandez,65
2117v18922,Abelardo  Sanchez,65
2117v18923,Flor  Matias,85
2117v18924,Uriel Mede ,22
2117v18925,Pedro  Hernandez,86
2117v18926,Flor  Bautista,28
2117v18927,Laura Sanchez,65
2117v18928,Maria Santos,52
2117v18929,Emilio  Martinez,73
2117v18930,Juan  de la cuz ,6
2117v18931,Juan  Vite,49
2117v18932,Abelardo  Sanchez,71
2117v18933,Flor  Bautista,73
2117v18934,Laura Bautista,61
2117v18935,Flor  Ontiveros,3
2117v18936,Juan  Sanchez,81
2117v18937,Abelardo  Martinez,52
2117v18938,Abelardo  Matias,48
2117v18939,Ali  Sanchez,58
2117v18940,Ali  de la cuz ,69
2117v18941,Said  Sanchez,62
2117v18942,Uriel Santos,65
2117v18943,Said  Mede ,12
2117v18944,Flor  Matias,59
2117v18945,Flor  Mede ,95
2117v18946,Abelardo  Hernandez,52
2117v18947,Emilio  Vite,34
2117v18948,Uriel Matias,87
2117v18949,Pedro  Martinez,21
2117v18950,Pedro  Hernandez,7
2117v18951,Uriel Matias,96
2117v18952,Flor  Vite,91
2117v18953,Maria Santos,18
2117v18954,Flor  Matias,87
2117v18955,Maria Vite,76
2117v18956,Abelardo  Sanchez,78
2117v18957,Ali  Ontiveros,33
2117v18958,Juan  Mede ,28
2117v18959,Ali  Ontiveros,58
2117v18960,Pedro  Santos,44
2117v18961,Abelardo  Mede ,71
2117v18962,Emilio  Bautista,19
2117v18963,Laura Sanchez,93
2117v18964,Ali  Bautista,100
2117v18965,Ali  Martinez,73
2117v18966,Laura Martinez,2
2117v18967,Uriel Matias,59
2117v18968,Said  Hernandez,61
2117v18969,Ali  Martinez,41
2117v18970,Abelardo  Matias,5
2117v18971,Maria Mede ,24
2117v18972,Maria Martinez,78
2117v18973,Juan  Ontiveros,18
2117v18974,Emilio  Ontiveros,59
2117v18975,Uriel de la cuz ,70
2117v18976,Juan  Bautista,42
2117v18977,Emilio  Hernandez,53
2117v18978,Laura Santos,9
2117v18979,Ali  Matias,54
2117v18980,Maria Mede ,5
2117v18981,Emilio  Vite,99
2117v18982,Uriel Sanchez,82
2117v18983,Maria Martinez,51
2117v18984,Uriel Hernandez,14
2117v18985,Said  Martinez,82
2117v18986,Juan  de la cuz ,4
2117v18987,Flor  Matias,59
2117v18988,Maria Martinez,22
2117v18989,Flor  Vite,86
2117v18990,Flor  Vite,79
2117v18991,Emilio  Vite,18
2117v18992,Abelardo  Ontiveros,63
2117v18993,Juan  Bautista,89
2117v18994,Juan  Mede ,33
2117v18995,Flor  Matias,17
2117v18996,Laura Matias,51
2117v18997,Uriel Martinez,29
2117v18998,Uriel Hernandez,25
2117v18999,Flor  Bautista,51
2117v19000,Uriel Sanchez,18
2117v19001,Juan  Bautista,29
2117v19002,Ali  Hernandez,2
2117v19003,Maria Ontiveros,56
2117v19004,Ali  Bautista,73
2117v19005,Ali  Matias,81
2117v19006,Uriel de la cuz ,20
2117v19007,Maria Santos,91
2117v19008,Uriel de la cuz ,99
2117v19009,Pedro  Vite,63
2117v19010,Maria Martinez,98
2117v19011,Laura Matias,46
2117v19012,Abelardo  Sanchez,73
2117v19013,Ali  Bautista,14
2117v19014,Pedro  Matias,56
2117v19015,Said  de la cuz ,39
2117v19016,Pedro  Bautista,52
2117v19017,Said  Martinez,30
2117v19018,Flor  Matias,3
2117v19019,Uriel Hernandez,88
2117v19020,Maria Matias,56
2117v19021,Abelardo  Martinez,30
2117v19022,Flor  Martinez,84
2117v19023,Laura Matias,16
2117v19024,Said  Sanchez,93
2117v19025,Emilio  Hernandez,80
2117v19026,Uriel Hernandez,60
2117v19027,Uriel Mede ,70
2117v19028,Laura Hernandez,75
2117v19029,Pedro  Mede ,74
2117v19030,Pedro  Sanchez,76
2117v19031,Abelardo  Ontiveros,20
2117v19032,Abelardo  Mede ,41
2117v19033,Flor  Ontiveros,65
2117v19034,Ali  Ontiveros,68
2117v19035,Juan  Sanchez,44
2117v19036,Maria Bautista,41
2117v19037,Abelardo  Matias,69
2117v19038,Emilio  Matias,40
2117v19039,Juan  Bautista,73
2117v19040,Laura Santos,28
2117v19041,Flor  Sanchez,72
2117v19042,Uriel Hernandez,11
2117v19043,Ali  de la cuz ,62
2117v19044,Juan  Sanchez,49
2117v19045,Said  Vite,33
2117v19046,Emilio  Ontiveros,4
2117v19047,Flor  de la cuz ,22
2117v19048,Abelardo  Mede ,81
2117v19049,Uriel Santos,88
2117v19050,Pedro  Vite,78
2117v19051,Ali  Ontiveros,29
2117v19052,Maria Bautista,55
2117v19053,Pedro  Martinez,74
2117v19054,Said  Martinez,80
2117v19055,Laura de la cuz ,96
2117v19056,Laura Hernandez,99
2117v19057,Pedro  Sanchez,69
2117v19058,Said  Martinez,46
2117v19059,Uriel Hernandez,89
2117v19060,Ali  de la cuz ,69
2117v19061,Pedro  Matias,79
2117v19062,Said  Hernandez,47
2117v19063,Juan  Sanchez,1
2117v19064,Abelardo  Vite,70
2117v19065,Pedro  Sanchez,46
2117v19066,Flor  de la cuz ,54
2117v19067,Ali  Martinez,43
2117v19068,Maria Ontiveros,25
2117v19069,Emilio  Bautista,8
2117v19070,Abelardo  Ontiveros,75
2117v19071,Maria Ontiveros,72
2117v19072,Pedro  Hernandez,9
2117v19073,Uriel Mede ,21
2117v19074,Uriel Martinez,73
2117v19075,Juan  Sanchez,49
2117v19076,Emilio  Mede ,88
2117v19077,Juan  Ontiveros,32
2117v19078,Juan  Vite,26
2117v19079,Said  Sanchez,6
2117v19080,Pedro  Ontiveros,37
2117v19081,Emilio  Hernandez,76
2117v19082,Uriel Sanchez,14
2117v19083,Maria Santos,40
2117v19084,Pedro  de la cuz ,2
2117v19085,Juan  Ontiveros,4
2117v19086,Emilio  de la cuz ,86
2117v19087,Abelardo  Bautista,16
2117v19088,Laura Ontiveros,26
2117v19089,Ali  de la cuz ,99
2117v19090,Ali  de la cuz ,24
2117v19091,Said  Martinez,55
2117v19092,Pedro  Mede ,38
2117v19093,Ali  Bautista,8
2117v19094,Maria Santos,91
2117v19095,Ali  Vite,60
2117v19096,Flor  Matias,64
2117v19097,Emilio  de la cuz ,41
2117v19098,Said  Mede ,48
2117v19099,Laura Matias,46
2117v19100,Ali  Santos,11
2117v19101,Pedro  Hernandez,71
2117v19102,Ali  Vite,98
2117v19103,Ali  Matias,24
2117v19104,Said  Ontiveros,40
2117v19105,Emilio  Hernandez,38
2117v19106,Emilio  Santos,7
2117v19107,Juan  Sanchez,39
2117v19108,Laura Mede ,23
2117v19109,Emilio  Sanchez,14
2117v19110,Pedro  de la cuz ,80
2117v19111,Maria Santos,40
2117v19112,Flor  Santos,39
2117v19113,Said  Matias,78
2117v19114,Laura Hernandez,39
2117v19115,Laura Mede ,15
2117v19116,Maria Sanchez,53
2117v19117,Juan  Hernandez,17
2117v19118,Abelardo  de la cuz ,51
2117v19119,Abelardo  Vite,63
2117v19120,Emilio  Mede ,35
2117v19121,Uriel Ontiveros,16
2117v19122,Juan  de la cuz ,7
2117v19123,Maria Mede ,14
2117v19124,Ali  Ontiveros,3
2117v19125,Ali  Matias,59
2117v19126,Emilio  Martinez,35
2117v19127,Flor  Vite,31
2117v19128,Uriel Vite,99
2117v19129,Abelardo  Ontiveros,59
2117v19130,Said  Matias,7
2117v19131,Pedro  Ontiveros,33
2117v19132,Abelardo  Santos,11
2117v19133,Uriel Santos,85
2117v19134,Abelardo  Ontiveros,68
2117v19135,Laura Martinez,60
2117v19136,Abelardo  Bautista,43
2117v19137,Ali  Vite,18
2117v19138,Said  Martinez,21
2117v19139,Flor  Hernandez,67
2117v19140,Pedro  Mede ,49
2117v19141,Uriel Santos,81
2117v19142,Pedro  Santos,76
2117v19143,Maria Vite,31
2117v19144,Maria Ontiveros,52
2117v19145,Emilio  Martinez,71
2117v19146,Uriel Martinez,39
2117v19147,Emilio  Ontiveros,28
2117v19148,Emilio  Mede ,43
2117v19149,Ali  Hernandez,46
2117v19150,Flor  Bautista,38
2117v19151,Uriel Bautista,97
2117v19152,Ali  Ontiveros,52
2117v19153,Ali  de la cuz ,68
2117v19154,Maria Martinez,72
2117v19155,Ali  Sanchez,86
2117v19156,Ali  de la cuz ,92
2117v19157,Juan  Santos,62
2117v19158,Laura Hernandez,63
2117v19159,Abelardo  Martinez,71
2117v19160,Said  Martinez,4
2117v19161,Juan  Bautista,94
2117v19162,Flor  Bautista,26
2117v19163,Flor  Sanchez,31
2117v19164,Ali  Vite,35
2117v19165,Juan  Sanchez,18
2117v19166,Abelardo  Ontiveros,95
2117v19167,Ali  Bautista,54
2117v19168,Maria Ontiveros,84
2117v19169,Said  Ontiveros,85
2117v19170,Flor  Matias,86
2117v19171,Abelardo  Matias,97
2117v19172,Flor  Mede ,24
2117v19173,Said  Mede ,53
2117v19174,Emilio  Santos,27
2117v19175,Pedro  Ontiveros,48
2117v19176,Laura Matias,36
2117v19177,Uriel Sanchez,43
2117v19178,Flor  Martinez,24
2117v19179,Said  Hernandez,17
2117v19180,Maria Santos,56
2117v19181,Abelardo  Mede ,91
2117v19182,Abelardo  Mede ,42
2117v19183,Pedro  de la cuz ,56
2117v19184,Abelardo  Sanchez,55
2117v19185,Maria Matias,27
2117v19186,Ali  Hernandez,95
2117v19187,Abelardo  Sanchez,41
2117v19188,Laura Sanchez,70
2117v19189,Juan  de la cuz ,11
2117v19190,Ali  de la cuz ,30
2117v19191,Abelardo  Santos,36
2117v19192,Flor  Santos,28
2117v19193,Said  Hernandez,64
2117v19194,Maria Matias,83
2117v19195,Laura Mede ,65
2117v19196,Ali  de la cuz ,66
2117v19197,Juan  Bautista,96
2117v19198,Laura Santos,50
2117v19199,Laura Santos,76
2117v19200,Abelardo  Vite,30
2117v19201,Said  Santos,67
2117v19202,Pedro  Vite,46
2117v19203,Uriel Matias,86
2117v19204,Emilio  Martinez,66
2117v19205,Uriel Martinez,26
2117v19206,Juan  Vite,85
2117v19207,Maria Sanchez,78
2117v19208,Uriel Mede ,23
2117v19209,Flor  Vite,90
2117v19210,Ali  Vite,55
2117v19211,Emilio  Santos,72
2117v19212,Juan  Sanchez,29
2117v19213,Ali  Bautista,71
2117v19214,Juan  Ontiveros,76
2117v19215,Emilio  Mede ,51
2117v19216,Juan  Santos,88
2117v19217,Ali  Bautista,79
2117v19218,Juan  Bautista,59
2117v19219,Juan  Bautista,41
2117v19220,Said  Sanchez,46
2117v19221,Juan  Martinez,70
2117v19222,Said  Martinez,42
2117v19223,Abelardo  Vite,44
2117v19224,Uriel Martinez,13
2117v19225,Said  Martinez,34
2117v19226,Maria Hernandez,44
2117v19227,Pedro  de la cuz ,57
2117v19228,Said  Martinez,33
2117v19229,Laura Bautista,53
2117v19230,Maria Hernandez,75
2117v19231,Pedro  Bautista,92
2117v19232,Said  de la cuz ,8
2117v19233,Maria Vite,32
2117v19234,Juan  Martinez,71
2117v19235,Said  Vite,16
2117v19236,Flor  Matias,21
2117v19237,Pedro  Bautista,44
2117v19238,Abelardo  Martinez,67
2117v19239,Abelardo  Matias,74
2117v19240,Ali  Ontiveros,94
2117v19241,Laura Martinez,76
2117v19242,Pedro  Sanchez,15
2117v19243,Flor  Santos,92
2117v19244,Said  Martinez,4
2117v19245,Uriel Matias,71
2117v19246,Juan  Hernandez,55
2117v19247,Pedro  Vite,64
2117v19248,Ali  Hernandez,93
2117v19249,Ali  Vite,64
2117v19250,Ali  Ontiveros,55
2117v19251,Said  Vite,35
2117v19252,Pedro  de la cuz ,61
2117v19253,Laura Ontiveros,4
2117v19254,Emilio  Matias,27
2117v19255,Maria Vite,77
2117v19256,Abelardo  Bautista,63
2117v19257,Uriel Santos,5
2117v19258,Laura de la cuz ,50
2117v19259,Emilio  Sanchez,13
2117v19260,Said  Vite,20
2117v19261,Uriel Bautista,56
2117v19262,Uriel Bautista,74
2117v19263,Emilio  Martinez,23
2117v19264,Uriel Mede ,94
2117v19265,Maria Santos,61
2117v19266,Flor  Bautista,23
2117v19267,Pedro  Santos,52
2117v19268,Maria Martinez,26
2117v19269,Pedro  Hernandez,81
2117v19270,Abelardo  de la cuz ,51
2117v19271,Ali  Sanchez,89
2117v19272,Said  Mede ,58
2117v19273,Flor  Bautista,13
2117v19274,Juan  Sanchez,52
2117v19275,Maria Vite,27
2117v19276,Said  Sanchez,40
2117v19277,Ali  Hernandez,66
2117v19278,Uriel Bautista,57
2117v19279,Maria Bautista,57
2117v19280,Flor  Sanchez,89
2117v19281,Flor  Mede ,8
2117v19282,Emilio  Santos,57
2117v19283,Pedro  Sanchez,53
2117v19284,Abelardo  Santos,57
2117v19285,Uriel Hernandez,63
2117v19286,Pedro  Santos,36
2117v19287,Laura de la cuz ,65
2117v19288,Emilio  Vite,89
2117v19289,Emilio  Martinez,92
2117v19290,Flor  Martinez,35
2117v19291,Juan  Hernandez,4
2117v19292,Ali  Santos,30
2117v19293,Abelardo  Santos,15
2117v19294,Maria Hernandez,1
2117v19295,Laura Martinez,17
2117v19296,Laura Hernandez,62
2117v19297,Laura Martinez,64
2117v19298,Flor  Santos,26
2117v19299,Uriel Matias,18
2117v19300,Abelardo  Mede ,2
2117v19301,Maria Martinez,64
2117v19302,Uriel Sanchez,12
2117v19303,Juan  Sanchez,45
2117v19304,Uriel Martinez,64
2117v19305,Emilio  Ontiveros,89
2117v19306,Uriel Vite,63
2117v19307,Pedro  de la cuz ,93
2117v19308,Emilio  Matias,17
2117v19309,Ali  Mede ,80
2117v19310,Juan  Mede ,85
2117v19311,Emilio  Matias,21
2117v19312,Pedro  de la cuz ,50
2117v19313,Said  Mede ,64
2117v19314,Juan  Matias,96
2117v19315,Maria Hernandez,100
2117v19316,Abelardo  Martinez,17
2117v19317,Said  Bautista,51
2117v19318,Laura de la cuz ,96
2117v19319,Laura Bautista,16
2117v19320,Abelardo  Martinez,87
2117v19321,Said  Martinez,57
2117v19322,Juan  Bautista,68
2117v19323,Uriel Hernandez,11
2117v19324,Flor  de la cuz ,89
2117v19325,Ali  Martinez,16
2117v19326,Laura Santos,59
2117v19327,Maria Ontiveros,45
